vin_label,month,rows,vsi_nulls,sma_nulls,eng_on_rows,vsi_nulls_engon,sma_nulls_engon,vsi_nulls_engoff,sma_nulls_engoff,vsi_needs_rescale,ged_nulls
VIN5_NF_SM,2025-01-01T00:00:00.000000,95948,3803,3802,90108,0,0,3803,3802,0,16430
VIN5_NF_SM,2025-02-01T00:00:00.000000,259293,7315,7315,242456,0,0,7315,7315,0,14449
VIN5_NF_SM,2025-03-01T00:00:00.000000,225133,6947,6947,211694,0,0,6947,6947,0,15869
VIN5_NF_SM,2025-04-01T00:00:00.000000,262541,11181,11175,246366,0,0,11181,11175,0,237496
VIN5_NF_SM,2025-05-01T00:00:00.000000,241692,8493,8493,226189,0,0,8493,8493,0,199842
VIN5_NF_SM,2025-06-01T00:00:00.000000,197713,6625,6924,187401,0,0,6625,6924,0,195816
VIN5_NF_SM,2025-07-01T00:00:00.000000,197965,6708,6707,188024,0,0,6708,6707,0,196590
VIN5_NF_SM,2025-08-01T00:00:00.000000,143896,3970,3955,131173,0,0,3970,3955,0,136869
VIN5_NF_SM,2025-09-01T00:00:00.000000,152784,4340,4340,144948,0,0,4340,4340,0,151388
VIN5_NF_SM,2025-10-01T00:00:00.000000,203061,3271,3270,197180,0,0,3271,3270,0,202554
VIN5_NF_SM,2025-11-01T00:00:00.000000,209147,14147,14146,188865,1,0,14146,14146,0,203976
VIN5_NF_SM,2025-12-01T00:00:00.000000,212934,6664,6659,201248,0,0,6664,6659,0,208475
VIN5_NF_SM,2026-01-01T00:00:00.000000,177157,5107,5156,168810,0,0,5107,5156,0,174170
VIN5_NF_SM,2026-02-01T00:00:00.000000,126140,1141,1141,122854,0,0,1141,1141,0,124563
VIN6_NF_SM,,707,363,363,145,0,0,363,363,0,364
VIN6_NF_SM,2024-02-01T00:00:00.000000,3017,252,246,1174,0,0,252,246,0,246
VIN6_NF_SM,2024-03-01T00:00:00.000000,7104,1095,1095,2934,0,0,1095,1095,0,1095
VIN6_NF_SM,2024-04-01T00:00:00.000000,50826,7223,7204,26134,0,0,7223,7204,0,7216
VIN6_NF_SM,2024-05-01T00:00:00.000000,138598,2838,2838,133774,0,0,2838,2838,0,2838
VIN6_NF_SM,2024-06-01T00:00:00.000000,246946,2745,2744,231518,1,0,2744,2744,0,2744
VIN6_NF_SM,2024-07-01T00:00:00.000000,192201,2811,2811,183632,0,0,2811,2811,0,2811
VIN6_NF_SM,2024-08-01T00:00:00.000000,174548,3051,3051,161576,0,0,3051,3051,0,3051
VIN6_NF_SM,2024-09-01T00:00:00.000000,194047,2742,2742,189058,0,0,2742,2742,0,2742
VIN6_NF_SM,2024-10-01T00:00:00.000000,267299,3182,3182,256450,0,0,3182,3182,0,3182
VIN6_NF_SM,2024-11-01T00:00:00.000000,204408,2529,2529,177662,0,0,2529,2529,0,2529
VIN6_NF_SM,2024-12-01T00:00:00.000000,142911,2393,2391,138248,0,0,2393,2391,0,2400
VIN6_NF_SM,2025-01-01T00:00:00.000000,129100,5685,5619,118497,0,0,5685,5619,0,5632
VIN6_NF_SM,2025-02-01T00:00:00.000000,186594,3871,3871,177449,0,0,3871,3871,0,3903
VIN6_NF_SM,2025-03-01T00:00:00.000000,200595,5368,5366,187750,2,0,5366,5366,0,5693
VIN6_NF_SM,2025-04-01T00:00:00.000000,144341,4501,4501,133194,0,0,4501,4501,0,4573
VIN6_NF_SM,2025-05-01T00:00:00.000000,206290,13592,13590,182500,2,0,13590,13590,0,63144
VIN6_NF_SM,2025-06-01T00:00:00.000000,155831,8069,8057,143237,1,0,8068,8057,0,125598
VIN6_NF_SM,2025-07-01T00:00:00.000000,238558,5214,5214,231261,0,0,5214,5214,0,237514
VIN6_NF_SM,2025-08-01T00:00:00.000000,148759,3614,3614,143239,0,0,3614,3614,0,147718
VIN6_NF_SM,2025-10-01T00:00:00.000000,25376,997,985,21584,0,0,997,985,0,23275
VIN6_NF_SM,2025-11-01T00:00:00.000000,32148,2729,2724,25550,0,0,2729,2724,0,29378
VIN6_NF_SM,2025-12-01T00:00:00.000000,147025,11190,11189,131109,0,0,11190,11189,0,112262
VIN6_NF_SM,2026-01-01T00:00:00.000000,208193,10422,10421,192850,1,0,10421,10421,0,205753
VIN6_NF_SM,2026-02-01T00:00:00.000000,128308,6444,6444,119915,0,0,6444,6444,0,127769
VIN7_NF_SM,,4841,1178,1178,3659,0,0,1178,1178,0,1178
VIN7_NF_SM,2024-02-01T00:00:00.000000,4733,463,456,2638,0,0,463,456,0,456
VIN7_NF_SM,2024-03-01T00:00:00.000000,51043,1677,1677,48780,0,0,1677,1677,0,1677
VIN7_NF_SM,2024-04-01T00:00:00.000000,120928,2936,2936,112883,0,0,2936,2936,0,2936
VIN7_NF_SM,2024-05-01T00:00:00.000000,237426,3096,4238,221221,0,0,3096,4238,0,4238
VIN7_NF_SM,2024-06-01T00:00:00.000000,254701,3321,3327,236570,0,0,3321,3327,0,3327
VIN7_NF_SM,2024-07-01T00:00:00.000000,227360,2934,2929,214575,0,0,2934,2929,0,2929
VIN7_NF_SM,2024-08-01T00:00:00.000000,195417,3428,3428,183817,0,0,3428,3428,0,3428
VIN7_NF_SM,2024-09-01T00:00:00.000000,230644,4187,4187,220610,0,0,4187,4187,0,4187
VIN7_NF_SM,2024-10-01T00:00:00.000000,253104,5195,5195,238851,0,0,5195,5195,0,5195
VIN7_NF_SM,2024-11-01T00:00:00.000000,283380,5569,5639,269925,0,0,5569,5639,0,5639
VIN7_NF_SM,2024-12-01T00:00:00.000000,143919,3030,3030,138499,0,0,3030,3030,0,3030
VIN7_NF_SM,2025-01-01T00:00:00.000000,165345,3356,3356,158549,0,0,3356,3356,0,3356
VIN7_NF_SM,2025-02-01T00:00:00.000000,192753,3072,3072,186410,0,0,3072,3072,0,3072
VIN7_NF_SM,2025-03-01T00:00:00.000000,180048,4174,4174,169722,0,0,4174,4174,0,4174
VIN7_NF_SM,2025-04-01T00:00:00.000000,163932,3745,3745,158531,0,0,3745,3745,0,3745
VIN7_NF_SM,2025-05-01T00:00:00.000000,119097,3516,4786,111912,0,0,3516,4786,0,4786
VIN7_NF_SM,2025-06-01T00:00:00.000000,89499,3747,3786,77112,0,0,3747,3786,0,3786
VIN7_NF_SM,2025-07-01T00:00:00.000000,168754,3337,3337,161881,0,0,3337,3337,0,3337
VIN7_NF_SM,2025-08-01T00:00:00.000000,183354,2653,2653,177692,0,0,2653,2653,0,2653
VIN7_NF_SM,2025-09-01T00:00:00.000000,95951,2860,3079,91609,0,0,2860,3079,0,3079
VIN7_NF_SM,2025-10-01T00:00:00.000000,102668,3242,3242,93880,0,0,3242,3242,0,3242
VIN7_NF_SM,2025-11-01T00:00:00.000000,141026,3418,3418,133965,0,0,3418,3418,0,3418
VIN7_NF_SM,2025-12-01T00:00:00.000000,111020,6515,6515,103367,0,0,6515,6515,0,6515
VIN7_NF_SM,2026-01-01T00:00:00.000000,205061,3444,3444,198626,0,0,3444,3444,0,3444
VIN7_NF_SM,2026-02-01T00:00:00.000000,70377,3145,3145,66596,0,0,3145,3145,0,3145
VIN8_NF_SM,,385,307,307,72,0,0,307,307,0,307
VIN8_NF_SM,2024-03-01T00:00:00.000000,63196,1785,1773,40866,0,0,1785,1773,0,1777
VIN8_NF_SM,2024-04-01T00:00:00.000000,19976,2090,2090,17461,0,0,2090,2090,0,2090
VIN8_NF_SM,2024-05-01T00:00:00.000000,177289,3088,5604,168967,0,0,3088,5604,0,5604
VIN8_NF_SM,2024-06-01T00:00:00.000000,125577,2826,2826,118350,0,0,2826,2826,0,2826
VIN8_NF_SM,2024-07-01T00:00:00.000000,176206,3014,3014,164457,0,0,3014,3014,0,3015
VIN8_NF_SM,2024-08-01T00:00:00.000000,157792,4129,4126,148919,0,0,4129,4126,0,4126
VIN8_NF_SM,2024-09-01T00:00:00.000000,163187,2867,2867,154833,0,0,2867,2867,0,2867
VIN8_NF_SM,2024-10-01T00:00:00.000000,168219,3151,3151,154052,0,0,3151,3151,0,3151
VIN8_NF_SM,2024-11-01T00:00:00.000000,116309,2978,2978,111461,0,0,2978,2978,0,2978
VIN8_NF_SM,2024-12-01T00:00:00.000000,135514,3885,3882,127085,0,0,3885,3882,0,3882
VIN8_NF_SM,2025-01-01T00:00:00.000000,120824,3565,3561,110186,0,0,3565,3561,0,3561
VIN8_NF_SM,2025-02-01T00:00:00.000000,97249,2792,2792,87635,0,0,2792,2792,0,2792
VIN8_NF_SM,2025-03-01T00:00:00.000000,224481,3236,3236,205318,0,0,3236,3236,0,3236
VIN8_NF_SM,2025-04-01T00:00:00.000000,152200,2972,2972,142700,0,0,2972,2972,0,2972
VIN8_NF_SM,2025-05-01T00:00:00.000000,145594,10374,10374,131407,0,0,10374,10374,0,10374
VIN8_NF_SM,2025-06-01T00:00:00.000000,196867,3569,3562,149645,0,0,3569,3562,0,3564
VIN8_NF_SM,2025-07-01T00:00:00.000000,165314,3689,3679,127768,0,0,3689,3679,0,3680
VIN8_NF_SM,2025-08-01T00:00:00.000000,93916,5275,5266,82137,0,0,5275,5266,0,5267
VIN8_NF_SM,2025-09-01T00:00:00.000000,129504,4996,5082,122255,0,0,4996,5082,0,5082
VIN8_NF_SM,2025-10-01T00:00:00.000000,174489,4820,4820,157653,0,0,4820,4820,0,4821
VIN8_NF_SM,2025-11-01T00:00:00.000000,148005,5622,5602,139559,0,0,5622,5602,0,5602
VIN8_NF_SM,2025-12-01T00:00:00.000000,158165,5962,5946,136857,0,0,5962,5946,0,5947
VIN8_NF_SM,2026-01-01T00:00:00.000000,159027,5652,5640,142520,0,0,5652,5640,0,5640
VIN8_NF_SM,2026-02-01T00:00:00.000000,80784,2392,2391,62153,1,0,2391,2391,0,2391
VIN9_NF_SM,,2863,116,116,2732,0,0,116,116,0,116
VIN9_NF_SM,2024-02-01T00:00:00.000000,3098,287,283,1397,0,0,287,283,0,283
VIN9_NF_SM,2024-03-01T00:00:00.000000,60723,1562,1562,57534,0,0,1562,1562,0,1562
VIN9_NF_SM,2024-04-01T00:00:00.000000,83424,1629,1629,80310,0,0,1629,1629,0,1629
VIN9_NF_SM,2024-05-01T00:00:00.000000,182185,2611,3962,171201,0,0,2611,3962,0,3962
VIN9_NF_SM,2024-06-01T00:00:00.000000,79607,2778,2778,71497,0,0,2778,2778,0,2778
VIN9_NF_SM,2024-07-01T00:00:00.000000,180591,12292,12292,166034,0,0,12292,12292,0,12292
VIN9_NF_SM,2024-08-01T00:00:00.000000,133318,2335,2335,127418,0,0,2335,2335,0,2335
VIN9_NF_SM,2024-09-01T00:00:00.000000,164038,2151,2151,158163,0,0,2151,2151,0,2151
VIN9_NF_SM,2024-10-01T00:00:00.000000,152518,2584,2584,149226,0,0,2584,2584,0,2584
VIN9_NF_SM,2024-11-01T00:00:00.000000,190006,2137,2137,186951,0,0,2137,2137,0,2137
VIN9_NF_SM,2024-12-01T00:00:00.000000,164669,2594,2594,157641,0,0,2594,2594,0,2594
VIN9_NF_SM,2025-01-01T00:00:00.000000,103643,1683,1683,100885,0,0,1683,1683,0,1683
VIN9_NF_SM,2025-02-01T00:00:00.000000,32987,531,531,32322,0,0,531,531,0,531
VIN9_NF_SM,2025-03-01T00:00:00.000000,193610,2615,2615,190777,0,0,2615,2615,0,2615
VIN9_NF_SM,2025-04-01T00:00:00.000000,162039,3564,3564,156415,0,0,3564,3564,0,3564
VIN9_NF_SM,2025-05-01T00:00:00.000000,208690,2403,2403,205283,0,0,2403,2403,0,2403
VIN9_NF_SM,2025-06-01T00:00:00.000000,144632,1886,1886,139769,0,0,1886,1886,0,1886
VIN9_NF_SM,2025-07-01T00:00:00.000000,162856,2729,2729,159066,0,0,2729,2729,0,2729
VIN9_NF_SM,2025-08-01T00:00:00.000000,174410,2589,2580,170718,0,0,2589,2580,0,2580
VIN9_NF_SM,2025-09-01T00:00:00.000000,118648,2050,2050,115895,0,0,2050,2050,0,2050
VIN9_NF_SM,2025-10-01T00:00:00.000000,127724,1921,1921,125615,0,0,1921,1921,0,1921
VIN9_NF_SM,2025-11-01T00:00:00.000000,154856,2463,2463,144614,0,0,2463,2463,0,2463
VIN9_NF_SM,2025-12-01T00:00:00.000000,180071,2405,2405,176306,0,0,2405,2405,0,2405
VIN9_NF_SM,2026-01-01T00:00:00.000000,141259,2534,2534,138451,0,0,2534,2534,0,2534
VIN9_NF_SM,2026-02-01T00:00:00.000000,33066,424,424,31594,0,0,424,424,0,424
